CPU,RAM(GB),GPU,vRAM(GB),Package,Target,Width (n),Depth,Shots,Probability n x |0>,Probability n x |1>,Time (s)
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,5,5,1000000,0.499825,0.500175,0.11711978912353516
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,5,5,1000000,0.500353,0.499647,0.11952662467956543
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,5,5,1000000,0.499099,0.500901,0.11591815948486328
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,5,5,1000000,0.499427,0.500573,0.1328120231628418
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,5,5,1000000,0.500269,0.499731,0.12557053565979004
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,5,5,1000000,0.499844,0.500156,0.11974215507507324
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,5,5,1000000,0.500452,0.499548,0.1142282485961914
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000,0.51,0.49,0.04161238670349121
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000,0.496,0.504,0.05185985565185547
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000,0.491,0.509,0.052059173583984375
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000,0.505,0.495,0.026173114776611328
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000,0.488,0.512,0.03559732437133789
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000,0.48,0.52,0.012774944305419922
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000,0.533,0.467,0.013120412826538086
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000,0.5,0.5,0.029484033584594727
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000,0.506,0.494,0.05195808410644531
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000,0.506,0.494,0.051534175872802734
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,10000,0.4914,0.5086,0.014320135116577148
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,10000,0.4951,0.5049,0.014668464660644531
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,10000,0.4956,0.5044,0.01594996452331543
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,10000,0.5019,0.4981,0.014223337173461914
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,10000,0.5061,0.4939,0.018213987350463867
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,10000,0.4977,0.5023,0.05174112319946289
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,10000,0.5005,0.4995,0.046033620834350586
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,10000,0.4976,0.5024,0.053092002868652344
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,10000,0.499,0.501,0.027431011199951172
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,10000,0.5026,0.4974,0.03531622886657715
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,100000,0.50006,0.49994,0.03207230567932129
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,100000,0.49933,0.50067,0.06401872634887695
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,100000,0.50078,0.49922,0.0454404354095459
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,100000,0.49821,0.50179,0.02331089973449707
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,100000,0.5008,0.4992,0.04246854782104492
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,100000,0.49902,0.50098,0.023226499557495117
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,100000,0.49753,0.50247,0.022976160049438477
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,100000,0.5009,0.4991,0.024915218353271484
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,100000,0.49985,0.50015,0.060515403747558594
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,100000,0.49923,0.50077,0.06157517433166504
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000000,0.499855,0.500145,0.135206937789917
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000000,0.500327,0.499673,0.11979508399963379
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000000,0.499465,0.500535,0.1328904628753662
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000000,0.499775,0.500225,0.14986371994018555
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000000,0.499735,0.500265,0.12503886222839355
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000000,0.50051,0.49949,0.15462660789489746
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000000,0.499344,0.500656,0.12326335906982422
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000000,0.500506,0.499494,0.13901853561401367
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000000,0.499778,0.500222,0.1562058925628662
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,6,6,1000000,0.499723,0.500277,0.15466547012329102
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000,0.512,0.488,0.0237576961517334
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000,0.519,0.481,0.02142643928527832
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000,0.498,0.502,0.03847336769104004
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000,0.449,0.551,0.03813600540161133
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000,0.509,0.491,0.013285398483276367
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000,0.498,0.502,0.01334524154663086
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000,0.498,0.502,0.0193331241607666
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000,0.505,0.495,0.017441511154174805
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000,0.474,0.526,0.013284444808959961
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000,0.502,0.498,0.013314962387084961
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,10000,0.5012,0.4988,0.05558013916015625
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,10000,0.4899,0.5101,0.05675697326660156
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,10000,0.4964,0.5036,0.05100131034851074
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,10000,0.4956,0.5044,0.018350601196289062
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,10000,0.5024,0.4976,0.021245956420898438
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,10000,0.5036,0.4964,0.060652732849121094
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,10000,0.4926,0.5074,0.05808234214782715
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,10000,0.4985,0.5015,0.03176593780517578
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,10000,0.4918,0.5082,0.05675053596496582
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,10000,0.5149,0.4851,0.02754831314086914
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,100000,0.49991,0.50009,0.039009809494018555
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,100000,0.49925,0.50075,0.0455014705657959
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,100000,0.50169,0.49831,0.02354907989501953
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,100000,0.49856,0.50144,0.05216813087463379
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,100000,0.50144,0.49856,0.043833255767822266
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,100000,0.50107,0.49893,0.0645606517791748
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,100000,0.49973,0.50027,0.0665888786315918
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,100000,0.49846,0.50154,0.028833627700805664
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,100000,0.50042,0.49958,0.05020499229431152
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,100000,0.49923,0.50077,0.027839183807373047
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000000,0.499716,0.500284,0.1205902099609375
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000000,0.500777,0.499223,0.14806175231933594
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000000,0.500853,0.499147,0.16712403297424316
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000000,0.499924,0.500076,0.15163207054138184
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000000,0.499751,0.500249,0.16804790496826172
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000000,0.500354,0.499646,0.13323736190795898
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000000,0.500609,0.499391,0.1338667869567871
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000000,0.499623,0.500377,0.1633145809173584
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000000,0.499958,0.500042,0.14332914352416992
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,7,7,1000000,0.500119,0.499881,0.1326134204864502
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000,0.524,0.476,0.050324201583862305
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000,0.506,0.494,0.03922867774963379
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000,0.528,0.472,0.053045034408569336
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000,0.489,0.511,0.06583023071289062
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000,0.489,0.511,0.01721930503845215
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000,0.501,0.499,0.01452183723449707
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000,0.502,0.498,0.017826318740844727
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000,0.523,0.477,0.050546884536743164
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000,0.476,0.524,0.07057905197143555
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000,0.491,0.509,0.018106460571289062
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,10000,0.4935,0.5065,0.03441810607910156
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,10000,0.5025,0.4975,0.015060901641845703
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,10000,0.5043,0.4957,0.014824390411376953
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,10000,0.5058,0.4942,0.014606714248657227
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,10000,0.4992,0.5008,0.014511585235595703
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,10000,0.5004,0.4996,0.023522138595581055
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,10000,0.4987,0.5013,0.06685519218444824
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,10000,0.5013,0.4987,0.0512547492980957
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,10000,0.5035,0.4965,0.027024269104003906
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,10000,0.4976,0.5024,0.015032768249511719
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,100000,0.49966,0.50034,0.07848143577575684
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,100000,0.50152,0.49848,0.0365447998046875
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,100000,0.49968,0.50032,0.030032634735107422
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,100000,0.50156,0.49844,0.05949282646179199
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,100000,0.50026,0.49974,0.07565736770629883
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,100000,0.49782,0.50218,0.03823375701904297
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,100000,0.49702,0.50298,0.02458953857421875
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,100000,0.50107,0.49893,0.07485580444335938
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,100000,0.50015,0.49985,0.07694315910339355
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,100000,0.49868,0.50132,0.03598833084106445
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000000,0.499902,0.500098,0.14236783981323242
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000000,0.500462,0.499538,0.12784194946289062
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000000,0.501244,0.498756,0.18667364120483398
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000000,0.500996,0.499004,0.17899799346923828
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000000,0.500006,0.499994,0.12883400917053223
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000000,0.500693,0.499307,0.15555882453918457
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000000,0.500607,0.499393,0.1273331642150879
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000000,0.500821,0.499179,0.17673635482788086
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000000,0.499823,0.500177,0.1282355785369873
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,8,8,1000000,0.500283,0.499717,0.12746930122375488
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,1000,0.476,0.524,0.013731002807617188
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,1000,0.487,0.513,0.03165769577026367
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,1000,0.488,0.512,0.03506922721862793
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,1000,0.494,0.506,0.03460121154785156
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,1000,0.492,0.508,0.013458490371704102
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,1000,0.493,0.507,0.04419994354248047
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,1000,0.517,0.483,0.05004715919494629
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,1000,0.486,0.514,0.013734817504882812
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,1000,0.512,0.488,0.07207369804382324
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,1000,0.506,0.494,0.06910276412963867
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,10000,0.4965,0.5035,0.04163050651550293
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,10000,0.4941,0.5059,0.05654478073120117
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,10000,0.5072,0.4928,0.036139488220214844
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,10000,0.4959,0.5041,0.015233039855957031
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,10000,0.4975,0.5025,0.01539301872253418
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,10000,0.5057,0.4943,0.07266736030578613
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,10000,0.4985,0.5015,0.015123128890991211
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,10000,0.5014,0.4986,0.05954408645629883
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,10000,0.4977,0.5023,0.014931678771972656
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,10000,0.4983,0.5017,0.052602291107177734
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,100000,0.50146,0.49854,0.08641648292541504
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,100000,0.49982,0.50018,0.08235549926757812
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,100000,0.50354,0.49646,0.08606362342834473
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,100000,0.5005,0.4995,0.029547929763793945
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,100000,0.50106,0.49894,0.030263900756835938
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,qpp-cpu,9,9,100000,0.50189,0.49811,0.027574539184570312
