CPU,RAM(GB),GPU,vRAM(GB),Package,Target,Width (n),Depth,Shots,Probability n x |0>,Probability n x |1>,Time (s)
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,10000,0.4963,0.5037,0.012789011001586914
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,10000,0.4972,0.5028,0.013048648834228516
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,100000,0.49725,0.50275,0.025978565216064453
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,100000,0.50113,0.49887,0.02438974380493164
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,100000,0.49879,0.50121,0.025128841400146484
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,100000,0.49596,0.50404,0.026842594146728516
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,100000,0.50264,0.49736,0.02550220489501953
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,100000,0.49911,0.50089,0.025074481964111328
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,100000,0.49624,0.50376,0.0251924991607666
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,100000,0.49893,0.50107,0.025400161743164062
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,100000,0.49764,0.50236,0.0252077579498291
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,100000,0.49934,0.50066,0.02555084228515625
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,1000000,0.49973,0.50027,0.1580049991607666
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,1000000,0.499031,0.500969,0.15450263023376465
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,1000000,0.500657,0.499343,0.1543259620666504
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,1000000,0.498925,0.501075,0.1555159091949463
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,1000000,0.50002,0.49998,0.15434527397155762
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,1000000,0.500027,0.499973,0.15511584281921387
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,1000000,0.500608,0.499392,0.15359258651733398
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,1000000,0.50002,0.49998,0.15549659729003906
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,1000000,0.500455,0.499545,0.15534281730651855
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,2,2,1000000,0.500188,0.499812,0.15716338157653809
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000,0.522,0.478,0.025332212448120117
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000,0.495,0.505,0.012091636657714844
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000,0.491,0.509,0.012796640396118164
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000,0.461,0.539,0.012085914611816406
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000,0.487,0.513,0.012887239456176758
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000,0.515,0.485,0.012212991714477539
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000,0.517,0.483,0.012534379959106445
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000,0.486,0.514,0.012641668319702148
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000,0.51,0.49,0.012454986572265625
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000,0.498,0.502,0.012512445449829102
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,10000,0.5033,0.4967,0.013908147811889648
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,10000,0.5037,0.4963,0.013429880142211914
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,10000,0.5058,0.4942,0.013679027557373047
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,10000,0.4884,0.5116,0.013708114624023438
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,10000,0.5011,0.4989,0.013260364532470703
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,10000,0.5008,0.4992,0.013343095779418945
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,10000,0.5034,0.4966,0.013534307479858398
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,10000,0.5,0.5,0.013791322708129883
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,10000,0.4978,0.5022,0.013770103454589844
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,10000,0.5053,0.4947,0.01360177993774414
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,100000,0.49937,0.50063,0.0251462459564209
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,100000,0.49968,0.50032,0.02415180206298828
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,100000,0.49886,0.50114,0.02435469627380371
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,100000,0.50072,0.49928,0.024028301239013672
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,100000,0.49776,0.50224,0.024401187896728516
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,100000,0.49922,0.50078,0.025339126586914062
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,100000,0.50204,0.49796,0.023958683013916016
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,100000,0.49704,0.50296,0.024625778198242188
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,100000,0.50237,0.49763,0.025176525115966797
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,100000,0.49972,0.50028,0.024942398071289062
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000000,0.499818,0.500182,0.15227651596069336
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000000,0.500812,0.499188,0.15684890747070312
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000000,0.500377,0.499623,0.15600323677062988
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000000,0.499967,0.500033,0.15454983711242676
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000000,0.50025,0.49975,0.15477442741394043
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000000,0.499502,0.500498,0.15535593032836914
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000000,0.500344,0.499656,0.155411958694458
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000000,0.499938,0.500062,0.15415692329406738
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000000,0.500143,0.499857,0.15507268905639648
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,3,3,1000000,0.499751,0.500249,0.15412497520446777
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000,0.458,0.542,0.014223575592041016
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000,0.472,0.528,0.013557910919189453
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000,0.497,0.503,0.012847423553466797
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000,0.485,0.515,0.013039112091064453
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000,0.488,0.512,0.012876749038696289
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000,0.503,0.497,0.012545347213745117
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000,0.484,0.516,0.012563943862915039
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000,0.491,0.509,0.012747049331665039
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000,0.509,0.491,0.013038873672485352
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000,0.489,0.511,0.012532949447631836
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,10000,0.501,0.499,0.014102935791015625
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,10000,0.503,0.497,0.014184951782226562
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,10000,0.4963,0.5037,0.01404118537902832
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,10000,0.502,0.498,0.014276266098022461
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,10000,0.4961,0.5039,0.014129877090454102
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,10000,0.4961,0.5039,0.013371944427490234
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,10000,0.4983,0.5017,0.013292551040649414
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,10000,0.4939,0.5061,0.013662338256835938
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,10000,0.4953,0.5047,0.01385807991027832
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,10000,0.4993,0.5007,0.013475179672241211
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,100000,0.49875,0.50125,0.025580883026123047
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,100000,0.50001,0.49999,0.02502751350402832
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,100000,0.50022,0.49978,0.02470874786376953
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,100000,0.49996,0.50004,0.024803876876831055
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,100000,0.50115,0.49885,0.024938344955444336
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,100000,0.49801,0.50199,0.025135278701782227
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,100000,0.49889,0.50111,0.024671554565429688
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,100000,0.49963,0.50037,0.02475571632385254
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,100000,0.50294,0.49706,0.0244753360748291
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,100000,0.49851,0.50149,0.024470806121826172
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000000,0.499919,0.500081,0.15671038627624512
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000000,0.500887,0.499113,0.15833091735839844
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000000,0.499305,0.500695,0.15669727325439453
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000000,0.500261,0.499739,0.1574862003326416
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000000,0.499661,0.500339,0.15828704833984375
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000000,0.499195,0.500805,0.15755701065063477
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000000,0.499968,0.500032,0.1579883098602295
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000000,0.500079,0.499921,0.15674281120300293
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000000,0.49966,0.50034,0.15610766410827637
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,4,4,1000000,0.4994,0.5006,0.157118558883667
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,1000,0.538,0.462,0.013364553451538086
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,1000,0.51,0.49,0.013075590133666992
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,1000,0.52,0.48,0.013234138488769531
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,1000,0.479,0.521,0.013086795806884766
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,1000,0.501,0.499,0.013671636581420898
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,1000,0.491,0.509,0.012742280960083008
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,1000,0.485,0.515,0.013123273849487305
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,1000,0.492,0.508,0.01331782341003418
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,1000,0.507,0.493,0.013180255889892578
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,1000,0.505,0.495,0.013028144836425781
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,10000,0.4911,0.5089,0.014771223068237305
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,10000,0.4921,0.5079,0.01438593864440918
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,10000,0.501,0.499,0.014620780944824219
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,10000,0.4978,0.5022,0.013769865036010742
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,10000,0.5004,0.4996,0.014380455017089844
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,10000,0.4979,0.5021,0.014184951782226562
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,10000,0.5029,0.4971,0.01431417465209961
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,10000,0.4957,0.5043,0.014215230941772461
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,10000,0.5026,0.4974,0.01432657241821289
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,10000,0.489,0.511,0.01418757438659668
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,100000,0.50119,0.49881,0.026011228561401367
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,100000,0.50035,0.49965,0.025457143783569336
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,100000,0.49748,0.50252,0.024903297424316406
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,100000,0.50028,0.49972,0.02488541603088379
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,100000,0.49949,0.50051,0.024894237518310547
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,100000,0.49722,0.50278,0.025032520294189453
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,100000,0.50087,0.49913,0.026350736618041992
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,100000,0.49951,0.50049,0.02767658233642578
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,100000,0.50022,0.49978,0.024774789810180664
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,100000,0.50052,0.49948,0.02483367919921875
AMD Ryzen 9 9950X 16-Core Processor,123.43,NVIDIA RTX 6000 Ada Generation,47.99,CudaQ,nvidia:fp32,5,5,1000000,0.500657,0.499343,0.15744686126708984
